date,customer_id,product_id,order_value
2025-04-06,C100757,P1001,1368.4
2024-11-22,C101162,P1009,1724.97
2025-09-04,C101127,P1008,2058.17
2024-12-13,C100050,P1007,1511.82
2025-07-15,C101036,P1009,1015.95
2024-11-01,C100267,P1004,1542.85
2025-09-03,C100039,P1006,705.84
2025-01-04,C100067,P1010,334.68
2025-10-03,C101175,P1006,1304.04
2025-09-18,C100034,P1006,2460.71
2024-11-19,C100830,P1002,814.37
2024-12-01,C100048,P1012,1294.2
2025-08-05,C100392,P1010,1283.54
2025-09-17,C100744,P1004,1668.7
2025-06-19,C100127,P1007,1087.39
2025-05-18,C100629,P1012,1693.2
2025-09-07,C100858,P1005,1429.42
2025-01-27,C100751,P1003,1052.8
2025-01-27,C101042,P1001,2218.75
2025-06-25,C100727,P1011,1929.37
2025-02-06,C101010,P1001,1413.14
2024-10-26,C100631,P1005,1057.36
2025-02-26,C100762,P1009,504.71
2025-06-02,C100543,P1011,559.8
2025-06-05,C100806,P1002,429.57
2024-11-01,C100452,P1007,1085.29
2025-04-24,C100414,P1011,2221.65
2025-04-17,C100828,P1009,1257.44
2025-05-09,C100969,P1004,209.47
2024-11-23,C100959,P1010,2235.56
2025-01-18,C100744,P1002,516.53
2025-06-17,C100627,P1005,935.31
2025-08-01,C100108,P1006,2029.84
2025-01-22,C100710,P1001,1261.87
2025-09-03,C100616,P1010,310.15
2025-03-02,C100859,P1010,2275.47
2025-06-16,C100706,P1006,1480.77
2025-06-20,C101024,P1003,1974.29
2025-05-02,C100049,P1007,1670.46
2025-09-01,C101199,P1001,772.39
2025-07-05,C101147,P1005,690.78
2025-09-08,C101121,P1006,669.37
2024-12-01,C100352,P1011,1908.42
2025-03-12,C100543,P1010,1411.57
2025-09-09,C100677,P1011,1956.89
2025-05-24,C100953,P1008,826.33
2024-10-26,C100701,P1010,475.37
2025-03-24,C100465,P1001,1041.51
2025-06-20,C100018,P1010,846.02
2025-01-14,C100823,P1004,956.16
2024-10-24,C100952,P1002,1687.3
2025-04-14,C100368,P1002,2184.61
2025-01-28,C100284,P1010,2228.12
2025-03-15,C100985,P1005,2395.52
2025-10-03,C101116,P1002,261.67
2025-03-17,C100845,P1002,2374.6
2025-03-29,C100216,P1008,750.51
2025-05-26,C100638,P1012,2409.77
2025-07-21,C100061,P1011,1616.51
2025-07-25,C100302,P1001,1141.81
2024-11-29,C100755,P1008,2294.1
2025-09-05,C100352,P1002,1664.06
2025-06-11,C101072,P1005,2165.79
2025-01-04,C100855,P1001,932.7
2025-05-26,C100232,P1010,2159.36
2024-12-27,C100559,P1007,1525.23
2025-03-06,C100470,P1004,2404.95
2025-05-18,C100240,P1003,1007.52
2024-12-10,C100104,P1012,1038.13
2025-09-11,C100667,P1005,2251.5
2025-09-09,C100098,P1001,2345.84
2024-11-22,C101037,P1009,2168.13
2025-03-16,C100868,P1006,1006.44
2025-04-01,C100410,P1008,1257.45
2025-01-15,C100258,P1005,223.9
2025-05-02,C101007,P1010,714.74
2025-04-19,C100593,P1001,2069.18
2025-02-04,C100966,P1011,1980.96
2025-09-27,C100046,P1005,216.03
2025-04-27,C101005,P1011,2451.27
2025-02-03,C100200,P1007,2404.79
2025-07-03,C100384,P1005,1566.14
2025-05-11,C101039,P1003,880.93
2025-03-28,C100655,P1011,2312.27
2025-04-15,C100673,P1004,2273.83
2024-11-04,C100415,P1007,495.79
2025-05-10,C101164,P1007,2334.93
2024-11-20,C100677,P1002,2042.86
2025-01-11,C100855,P1002,2467.41
2025-08-22,C100105,P1006,1963.22
2025-04-09,C101013,P1003,411.79
2025-10-02,C100406,P1001,1033.94
2025-05-24,C100836,P1003,1373.69
2025-06-07,C100005,P1010,321.97
2025-06-27,C100114,P1009,1782.15
2025-05-23,C100332,P1012,184.72
2025-01-06,C100782,P1010,2327.73
2024-10-28,C100566,P1008,1215.67
2025-08-18,C100721,P1003,1662.69
2024-11-13,C100344,P1002,631.92
2025-08-22,C100728,P1008,1071.67
2025-03-05,C100477,P1009,2118.31
2025-10-04,C100980,P1001,2051.77
2025-06-18,C101136,P1005,2277.23
2025-01-24,C100675,P1001,2260.76
2025-09-12,C100005,P1012,483.34
2025-06-05,C100346,P1003,1826.9
2025-05-09,C100092,P1004,199.92
2025-08-25,C100753,P1006,1077.74
2025-02-12,C100125,P1004,152.23
2025-03-21,C100567,P1004,1125.95
2025-03-05,C100328,P1001,729.48
2025-04-25,C100993,P1003,2357.83
2025-01-05,C100158,P1011,1109.5
2025-08-08,C101105,P1003,1213.34
2025-04-07,C100988,P1003,252.67
2025-06-04,C100754,P1009,1067.4
2024-11-25,C100949,P1003,1317.9
2024-11-20,C100720,P1002,191.87
2024-12-07,C100861,P1010,1026.79
2024-12-26,C100683,P1001,187.74
2025-05-21,C100950,P1008,160.43
2025-08-04,C100906,P1011,1950.08
2025-09-09,C100070,P1008,2440.37
2025-06-14,C100260,P1006,1955.87
2025-06-22,C100746,P1011,630.86
2025-03-04,C101146,P1010,1637.19
2025-07-10,C101166,P1008,1062.77
2025-05-13,C100214,P1010,1152.1
2025-08-22,C100145,P1009,2143.97
2025-08-14,C100813,P1003,579.16
2025-01-06,C100550,P1010,1822.05
2025-07-20,C100654,P1009,401.73
2025-09-16,C100579,P1008,1733.8
2025-09-28,C100256,P1002,2374.69
2024-10-16,C100171,P1003,1521.4
2025-09-11,C100341,P1004,960.45
2025-09-04,C100692,P1007,318.73
2024-12-20,C100476,P1006,375.4
2025-03-21,C100428,P1006,2003.22
2024-12-11,C100741,P1004,1518.98
2024-11-04,C100176,P1009,758.96
2025-03-17,C100744,P1002,947.98
2025-04-10,C100019,P1009,1229.81
2025-02-18,C100323,P1002,1265.85
2025-08-17,C100140,P1006,1275.15
2025-07-10,C100814,P1007,1857.81
2025-04-07,C101079,P1006,1196.08
2025-01-14,C100889,P1006,1520.53
2025-10-01,C101020,P1007,1457.4
2025-03-31,C100610,P1010,1749.58
2025-02-16,C100470,P1010,503.69
2025-03-06,C100261,P1002,325.34
2025-04-01,C100619,P1008,2017.16
2025-04-30,C100665,P1002,1370.99
2025-05-04,C100243,P1008,1349.39
2025-01-23,C100719,P1007,1446.2
2024-12-22,C101135,P1009,456.34
2025-06-14,C100407,P1006,1347.07
2025-07-14,C100624,P1005,2470.03
2025-03-24,C100402,P1006,1635.09
2025-06-05,C100960,P1005,801.55
2025-03-30,C100561,P1004,1400.39
2024-10-10,C100298,P1005,2008.68
2024-11-29,C100670,P1006,1143.25
2025-08-01,C100405,P1005,976.84
2025-07-19,C100916,P1011,2144.78
2025-07-07,C100017,P1008,1154.26
2025-07-08,C100475,P1011,1085.19
2025-04-28,C100804,P1002,1620.04
2025-05-24,C101127,P1001,665.67
2025-05-22,C100328,P1005,1393.88
2025-04-17,C100380,P1001,1787.36
2025-08-15,C100754,P1005,2189.48
2025-09-29,C100518,P1003,1919.91
2025-01-25,C100071,P1001,2273.93
2024-10-11,C100130,P1003,708.79
2024-11-18,C100858,P1009,1374.11
2025-01-24,C100109,P1008,1535.92
2025-03-29,C100131,P1005,169.02
2025-02-05,C100071,P1008,1619.43
2025-07-16,C100434,P1008,253.41
2025-08-06,C100924,P1010,740.28
2025-01-13,C100473,P1010,1323.66
2025-03-04,C100991,P1003,1592.18
2025-08-27,C100966,P1007,1516.92
2024-12-07,C100070,P1011,2144.96
2025-03-07,C100125,P1008,2148.21
2025-06-11,C100543,P1009,1882.2
2025-01-05,C100394,P1007,1024.89
2025-07-10,C100144,P1012,1370.34
2025-06-05,C100450,P1010,608.96
2025-02-27,C100165,P1011,1666.09
2025-07-18,C101057,P1002,291.38
2025-03-11,C101137,P1012,299.64
2025-04-23,C100213,P1012,1832.62
2024-12-07,C100259,P1003,2319.25
2024-12-29,C101000,P1006,861.07
2025-01-08,C100357,P1003,1694.89
2025-05-03,C100319,P1005,2443.1
2025-01-28,C100310,P1002,2224.29
2025-03-27,C100009,P1009,2064.09
2025-06-28,C100072,P1008,1267.11
2024-12-03,C100686,P1008,2270.92
2025-01-11,C100784,P1012,1229.07
2025-06-20,C100857,P1008,241.78
2024-12-22,C100178,P1012,371.5
2025-04-12,C100149,P1006,1230.67
2025-08-11,C100505,P1003,376.48
2025-03-27,C100029,P1001,2333.95
2025-09-27,C100363,P1004,1744.73
2025-04-20,C100954,P1011,1265.75
2025-06-14,C100473,P1002,360.46
2025-07-08,C100144,P1002,1847.84
2025-02-02,C101135,P1004,2271.73
2025-09-06,C100325,P1002,1564.78
2025-09-15,C100530,P1012,852.1
2025-09-13,C100710,P1007,689.56
2025-04-13,C100785,P1001,1359.54
2025-09-15,C101076,P1009,480.35
2025-04-10,C100046,P1009,945.08
2025-04-22,C100249,P1006,1147.87
2025-07-18,C100425,P1007,2136.9
2025-08-28,C101135,P1011,157.13
2025-05-16,C100709,P1007,351.55
2024-11-03,C100514,P1004,1021.82
2024-11-26,C100032,P1012,1991.65
2025-05-08,C100599,P1011,1556.33
2025-09-24,C100367,P1005,987.83
2024-12-26,C100152,P1010,905.57
2025-01-19,C100882,P1007,198.59
2025-02-08,C100373,P1003,1940.69
2025-02-08,C100681,P1010,2059.06
2025-02-20,C101101,P1011,644.64
2024-11-25,C100435,P1007,2267.96
2025-07-02,C100261,P1008,206.67
2025-04-16,C100595,P1005,2414.27
2024-11-19,C100095,P1005,1367.91
2025-02-19,C101116,P1009,1638.76
2024-10-08,C101093,P1002,954.13
2025-06-22,C100392,P1002,2044.12
2025-05-25,C100935,P1008,2002.41
2025-05-09,C100083,P1008,1655.61
2024-11-30,C100280,P1012,1082.47
2025-03-25,C100662,P1001,1166.56
2025-09-02,C100910,P1002,1907.41
2025-04-29,C100282,P1010,2028.39
2025-03-30,C100140,P1007,474.79
2025-06-25,C100539,P1010,732.39
2025-02-25,C100114,P1007,1662.68
2025-08-04,C101186,P1005,1391.78
2025-02-07,C100740,P1001,2428.59
2024-10-17,C100984,P1001,1071.47
2025-06-22,C100457,P1011,1884.49
2024-10-19,C100660,P1004,2195.38
2025-04-13,C100167,P1004,1435.84
2025-05-04,C100914,P1010,2395.93
2025-08-27,C100812,P1002,1961.5
2025-03-07,C100109,P1006,2278.16
2024-11-17,C100628,P1001,811.87
2025-09-12,C100559,P1003,399.67
2025-09-26,C100698,P1009,801.44
2025-06-09,C100342,P1002,304.11
2025-06-10,C101019,P1006,791.67
2025-01-31,C100801,P1012,1410.27
2025-06-10,C100937,P1001,1716.27
2024-12-27,C100243,P1003,2109.21
2024-12-03,C100133,P1003,1592.49
2025-01-31,C100448,P1005,259.49
2024-11-13,C100871,P1011,1172.8
2025-03-23,C100433,P1003,1275.81
2025-06-22,C101156,P1006,1620.63
2025-10-02,C100159,P1009,187.41
2025-05-21,C100221,P1007,215.65
2025-03-03,C100549,P1003,375.14
2024-12-11,C101162,P1003,778.51
2025-07-03,C100721,P1008,1770.89
2025-09-15,C100175,P1008,1105.44
2024-11-13,C100410,P1005,261.31
2025-07-02,C101025,P1001,2361.63
2025-07-10,C100205,P1006,2238.98
2025-02-04,C100737,P1001,1953.13
2024-11-05,C101131,P1001,1210.74
2025-02-23,C100211,P1011,2429.1
2025-10-04,C100855,P1007,709.23
2025-08-07,C100861,P1007,1169.17
2024-12-15,C100418,P1005,604.36
2025-09-05,C100786,P1010,1861.76
2025-03-23,C100797,P1005,971.64
2025-02-04,C100429,P1002,1799.83
2025-07-13,C100755,P1003,799.13
2025-07-10,C101132,P1007,1753.26
2025-03-26,C100500,P1007,1745.96
2025-06-27,C100035,P1001,2025.73
2025-01-31,C100625,P1001,1110.13
2024-10-14,C100329,P1010,1128.1
2024-12-03,C101141,P1010,2285.63
2024-11-30,C101057,P1007,196.22
2025-07-16,C100029,P1007,1843.5
2025-09-21,C100304,P1011,1539.49
2025-08-03,C100355,P1006,2447.97
2025-07-01,C100895,P1001,1320.22
2025-06-26,C100107,P1001,1891.29
2025-06-20,C100412,P1004,2023.5
2025-06-17,C100191,P1006,393.02
2025-07-12,C100977,P1012,1738.53
2025-09-29,C101009,P1001,817.92
2025-03-19,C100796,P1008,2035.78
2025-05-27,C100620,P1011,316.28
2025-07-05,C100234,P1012,2184.59
2025-08-09,C100271,P1002,396.6
2025-03-17,C100769,P1011,2305.25
2025-06-11,C100623,P1011,798.61
2024-11-25,C100364,P1008,1902.55
2025-07-14,C101044,P1011,1191.65
2025-01-14,C100344,P1007,2029.49
2025-09-13,C100350,P1011,678.73
2025-04-07,C100810,P1011,2198.21
2025-08-02,C100576,P1009,1463.38
2025-05-19,C100920,P1007,2219.45
2025-02-19,C100612,P1009,2306.32
2025-05-06,C100836,P1005,1143.92
2025-05-08,C100503,P1002,1403.17
2025-05-12,C101009,P1007,1716.92
2025-03-11,C100485,P1008,1807.53
2025-01-10,C100199,P1009,1348.04
2025-02-07,C100043,P1003,1178.72
2025-03-12,C101066,P1003,1258.1
2025-03-29,C100267,P1004,1774.86
2025-06-27,C100565,P1006,1670.25
2025-07-27,C100008,P1012,2154.83
2025-07-02,C100627,P1001,1537.55
2025-05-26,C100471,P1002,1436.68
2024-10-21,C100701,P1007,2063.6
2025-09-04,C100263,P1010,687.27
2024-10-30,C100116,P1007,1785.91
2025-02-06,C100201,P1010,1463.99
2025-07-24,C100101,P1006,837.35
2025-09-04,C100441,P1008,462.25
2025-09-19,C101004,P1011,1359.21
2025-06-02,C100462,P1004,1502.42
2025-03-02,C101042,P1011,1294.05
2025-02-18,C100401,P1007,2136.89
2024-11-07,C100622,P1004,259.97
2025-08-01,C101067,P1002,389.08
2024-10-18,C101104,P1005,1329.04
2025-07-11,C101193,P1007,1695.07
2024-10-13,C100724,P1012,1543.64
2025-05-19,C100132,P1003,746.16
2024-12-05,C100861,P1008,1322.74
2024-11-27,C100036,P1010,2260.53
2025-02-01,C100993,P1010,906.2
2024-11-05,C100610,P1001,272.94
2025-02-22,C100250,P1004,1643.86
2025-05-14,C100961,P1001,896.83
2025-03-25,C100440,P1002,2122.61
2025-08-09,C100339,P1009,287.53
2024-12-29,C100581,P1001,823.84
2025-01-16,C100827,P1010,838.66
2025-03-13,C101107,P1005,1204.3
2025-01-24,C100249,P1010,1881.07
2025-07-07,C101126,P1002,1266.22
2025-03-30,C100889,P1009,2276.32
2025-08-14,C100792,P1005,2283.28
2025-09-09,C100934,P1010,929.06
2025-04-15,C100790,P1006,1669.76
2025-01-13,C100804,P1010,1912.65
2025-06-13,C100757,P1003,629.73
2025-09-27,C101068,P1006,686.86
2025-07-28,C100502,P1001,1777.78
2025-09-08,C101081,P1007,1078.4
2024-12-01,C100507,P1002,1118.84
2025-03-15,C100767,P1004,629.5
2025-05-30,C100439,P1005,1420.48
2025-10-02,C100661,P1008,1203.86
2024-12-03,C100731,P1001,2032.3
2025-05-26,C100401,P1007,2086.49
2025-05-19,C100281,P1002,728.2
2025-02-28,C100293,P1010,2455.86
2024-10-09,C100568,P1012,988.6
2025-06-29,C100098,P1003,2394.73
2025-02-01,C100552,P1007,949.22
2025-04-15,C100644,P1011,949.21
2024-12-11,C100752,P1006,1459.65
2025-02-14,C100964,P1002,1347.92
2024-11-05,C100249,P1008,974.87
2025-04-25,C100638,P1010,583.97
2025-01-02,C101092,P1011,1391.77
2025-09-19,C100998,P1005,221.19
2025-08-07,C100009,P1001,477.3
2024-10-23,C100925,P1002,2004.4
2025-09-16,C100082,P1009,2494.49
2025-07-21,C100972,P1005,1296.8
2024-12-24,C100118,P1004,1540.8
2025-09-11,C100900,P1008,2180.94
2025-02-26,C100519,P1001,439.88
2024-11-18,C101073,P1011,1993.93
2025-04-26,C100557,P1001,1695.44
2024-12-20,C101018,P1008,1951.49
2025-01-26,C100895,P1011,959.93
2025-02-01,C101040,P1005,612.86
2025-04-27,C100650,P1009,1939.27
2025-06-19,C100494,P1003,1191.07
2025-03-25,C101036,P1001,529.57
2025-04-02,C100878,P1011,1765.45
2025-03-03,C100990,P1011,1661.39
2024-11-20,C100190,P1011,460.95
2025-09-07,C100791,P1011,633.02
2024-11-25,C100317,P1005,878.92
2025-01-04,C100002,P1006,2006.33
2025-05-09,C100973,P1006,1151.82
2025-02-18,C100885,P1012,498.68
2025-08-09,C100895,P1010,1657.13
2025-06-10,C101026,P1012,2226.61
2025-03-07,C100585,P1001,1607.92
2025-02-13,C100535,P1009,337.79
2024-11-09,C100400,P1002,2121.02
2025-02-26,C100233,P1001,1684.74
2025-01-10,C101114,P1011,1269.21
2025-03-14,C100987,P1007,395.38
2025-06-28,C100622,P1012,635.56
2025-10-05,C100441,P1010,805.27
2025-01-19,C100537,P1011,1805.37
2025-01-06,C101054,P1001,1179.75
2025-06-05,C100148,P1005,1210.56
2024-12-21,C100380,P1009,862.38
2024-11-21,C100335,P1012,852.0
2025-06-07,C101008,P1004,1162.38
2024-10-29,C100970,P1002,766.57
2024-10-12,C100730,P1005,2089.45
2025-10-07,C100702,P1008,835.63
2025-06-17,C100707,P1009,1528.38
2025-04-12,C101111,P1007,452.29
2025-08-07,C100625,P1001,546.33
2025-01-12,C100167,P1003,2455.92
2024-10-12,C100568,P1001,1009.22
2024-10-08,C100565,P1009,1212.5
2024-10-24,C100785,P1003,1180.79
2025-02-16,C100494,P1004,2255.92
2025-01-23,C100824,P1007,1202.8
2025-03-12,C100461,P1002,1123.08
2024-11-07,C100391,P1010,1295.93
2025-03-19,C100424,P1007,897.86
2025-01-03,C100023,P1005,1398.77
2024-11-30,C100320,P1005,566.13
2024-12-16,C100901,P1003,787.54
2024-11-16,C100684,P1006,2327.32
2025-02-17,C100418,P1005,231.17
2025-09-12,C100247,P1003,1757.48
2025-04-17,C100095,P1002,851.59
2024-11-12,C100642,P1008,528.46
2025-04-16,C100739,P1009,1609.1
2025-06-22,C100122,P1003,1811.51
2025-07-30,C100491,P1004,1733.57
2025-02-25,C100526,P1004,1053.75
2025-06-02,C100288,P1009,383.21
2025-09-17,C100602,P1003,2001.24
2025-09-05,C100610,P1002,2442.12
2025-02-23,C100207,P1001,2307.16
2024-10-15,C100355,P1004,800.03
2025-02-15,C100010,P1001,498.65
2025-03-18,C100453,P1004,2401.38
2024-12-28,C100277,P1002,1354.56
2025-07-28,C100690,P1002,1081.95
2024-12-27,C100989,P1007,1776.21
2025-07-03,C100512,P1003,786.77
2025-05-13,C100975,P1009,2338.79
2025-10-07,C101168,P1012,1025.16
2025-02-22,C100718,P1012,1675.03
2024-10-13,C100421,P1002,2350.75
2025-01-02,C100366,P1007,1946.28
2025-08-25,C101046,P1001,1053.19
2024-11-25,C100968,P1003,2144.54
2025-02-03,C100219,P1007,2307.1
2025-09-30,C100378,P1009,257.2
2024-10-13,C100168,P1011,2061.6
2024-12-17,C101079,P1012,807.59
2025-07-28,C100759,P1006,2271.95
2025-04-18,C100756,P1001,2346.62
2025-09-20,C100820,P1012,1819.81
2025-08-17,C100959,P1011,2368.68
2025-01-09,C100162,P1010,474.25
2025-05-18,C100903,P1011,436.25
2024-11-01,C100625,P1012,567.6
2025-07-07,C100094,P1005,536.47
2025-03-05,C100652,P1005,1265.71
2024-11-09,C101137,P1008,754.72
2025-07-18,C101095,P1012,1186.52
2025-01-05,C100010,P1011,2021.82
2025-07-30,C100209,P1010,1428.28
2025-07-10,C100782,P1001,2402.53
2024-11-17,C100811,P1011,1423.97
2024-12-05,C100327,P1002,871.72
2025-01-27,C100414,P1003,158.57
2025-05-16,C100315,P1009,2183.82
2025-07-06,C100874,P1008,264.52
2025-05-19,C100118,P1011,1022.55
2025-08-24,C100383,P1008,936.25
2025-03-28,C101013,P1008,1559.74
2025-05-14,C100773,P1007,721.97
2025-05-19,C101049,P1008,2291.89
2025-07-28,C100911,P1010,443.66
2025-08-06,C100331,P1006,2052.57
2025-02-03,C100058,P1003,1483.71
2025-08-16,C100282,P1004,2307.98
2025-04-11,C101117,P1011,929.41
2025-05-02,C100387,P1002,2240.2
2025-07-30,C100658,P1006,1200.01
2024-10-16,C100990,P1012,1031.2
2024-12-06,C101121,P1009,1485.98
2025-06-03,C100897,P1009,1039.96
2025-03-22,C100225,P1011,1101.05
2024-12-10,C101106,P1006,856.12
2024-12-03,C100780,P1011,1601.64
2025-07-03,C100621,P1008,1732.3
2024-12-23,C101066,P1008,666.74
2025-07-20,C100277,P1001,2004.46
2025-01-23,C100859,P1008,318.01
2025-01-22,C100311,P1011,2385.76
2025-07-02,C100609,P1009,645.68
2025-09-03,C100963,P1003,1153.64
2025-09-29,C100605,P1010,1883.16
2025-06-02,C100287,P1004,784.47
2025-01-02,C100153,P1011,1776.96
2024-12-04,C100574,P1003,1460.54
2024-11-11,C100586,P1005,442.16
2025-04-03,C100944,P1009,725.17
2025-06-10,C100817,P1004,690.87
2025-08-11,C100446,P1007,1199.88
2025-06-01,C101067,P1011,848.35
2024-10-13,C100713,P1002,737.81
2024-10-10,C100650,P1008,1545.15
2025-01-18,C100297,P1004,717.69
2025-02-15,C100762,P1010,716.2
2025-04-04,C100293,P1002,2039.97
2025-02-19,C100071,P1001,1985.02
2025-04-04,C100226,P1012,2388.63
2025-03-04,C100934,P1012,1795.02
2025-09-15,C100340,P1012,2241.54
2025-06-18,C100636,P1001,1524.76
2024-11-23,C100691,P1006,772.77
2025-02-07,C100018,P1007,750.34
2025-07-12,C100588,P1001,2347.75
2025-03-20,C101059,P1001,1233.6
2025-03-11,C100399,P1002,2234.52
2024-11-28,C100819,P1007,2486.05
2024-11-26,C100666,P1008,2206.92
2025-08-24,C100059,P1008,865.36
2025-03-30,C100022,P1010,2023.31
2025-07-24,C100147,P1006,537.98
2025-02-15,C100914,P1003,1275.3
2025-04-01,C100407,P1003,1654.86
2025-01-01,C101121,P1010,283.11
2025-08-08,C100159,P1004,338.23
2025-06-07,C100304,P1007,2174.07
2024-10-17,C100731,P1003,447.57
2025-03-26,C101046,P1010,1287.93
2025-02-18,C100939,P1011,2226.87
2025-05-26,C100039,P1009,1096.7
2025-05-29,C100141,P1012,2222.28
2025-05-01,C100328,P1008,228.43
2025-04-09,C100564,P1005,2340.46
2025-08-08,C100624,P1010,1942.05
2025-04-17,C100913,P1004,1519.64
2024-10-29,C100595,P1007,1499.8
2025-03-16,C100580,P1004,1648.43
2024-10-22,C100245,P1006,1360.17
2024-10-08,C100062,P1011,1820.84
2025-03-06,C100168,P1007,1527.89
2025-05-15,C100025,P1001,834.22
2025-09-16,C100772,P1005,1870.08
2024-11-12,C100962,P1003,1592.42
2025-04-27,C100974,P1004,1801.05
2024-12-25,C100025,P1012,1767.83
2025-04-16,C100588,P1008,633.42
2025-07-27,C100202,P1011,1149.01
2025-07-13,C101016,P1004,1517.42
2025-03-26,C100716,P1012,1554.74
2025-02-23,C100395,P1001,170.5
2024-11-16,C100645,P1010,511.66
2024-11-06,C100457,P1004,2379.8
2024-11-27,C100335,P1003,2001.96
2024-10-28,C100712,P1008,253.4
2025-07-04,C100199,P1002,1011.27
2025-07-21,C100555,P1010,1980.11
2025-09-09,C100975,P1004,974.37
2025-01-15,C101141,P1011,1559.02
2025-08-21,C100901,P1008,1497.24
2025-09-08,C100691,P1006,1064.03
2025-06-24,C100448,P1004,2197.23
2024-11-26,C100635,P1006,1875.87
2024-12-25,C100305,P1007,808.95
2025-08-27,C100795,P1006,1464.21
2025-09-09,C101136,P1011,720.01
2025-05-28,C100894,P1011,893.97
2025-02-14,C100702,P1007,1242.09
2025-01-18,C100436,P1006,770.63
2025-05-22,C100858,P1010,1620.27
2025-08-28,C100478,P1006,357.06
2025-08-31,C100229,P1006,1294.21
2025-07-01,C100281,P1004,245.72
2025-07-12,C101116,P1006,993.68
2025-01-12,C100479,P1012,1200.77
2025-09-22,C100500,P1002,2163.47
2024-12-17,C100277,P1006,1344.83
2025-02-22,C100101,P1003,905.05
2025-08-30,C100651,P1008,533.13
2025-07-30,C100261,P1001,1335.15
2025-05-03,C100882,P1008,1383.87
2025-09-24,C100409,P1006,2290.16
2025-01-04,C100278,P1012,705.0
2025-02-12,C100470,P1005,2434.53
2025-08-05,C100195,P1011,353.79
2025-06-18,C100737,P1006,905.18
2025-07-07,C100715,P1005,1145.79
2024-12-01,C100019,P1010,603.62
2025-05-01,C100250,P1012,1331.85
2025-06-29,C100157,P1010,1240.04
2025-08-25,C100494,P1004,2149.26
2025-10-02,C100389,P1002,1406.74
2025-06-11,C101186,P1006,2142.92
2025-01-14,C101197,P1004,1259.07
2024-11-14,C100897,P1010,1221.48
2025-08-03,C100947,P1006,2055.31
2025-02-10,C101063,P1004,245.74
2025-02-28,C100595,P1010,701.22
2025-07-26,C101002,P1007,1583.41
2025-02-27,C100267,P1009,2191.63
2024-10-22,C100801,P1004,2485.61
2025-06-01,C100475,P1008,1170.48
2025-08-14,C100395,P1009,337.03
2025-07-05,C100788,P1012,649.51
2024-12-10,C100532,P1006,1911.7
2025-02-27,C100078,P1012,1048.79
2025-05-17,C100449,P1009,2418.51
2024-12-11,C100119,P1011,2161.9
2025-01-22,C100537,P1008,2169.17
2024-10-08,C100427,P1011,1878.91
2025-01-26,C100505,P1012,1265.84
2025-09-23,C100773,P1005,2244.36
2024-12-30,C100819,P1010,369.9
2025-07-11,C100579,P1002,1329.2
2025-05-03,C101078,P1008,2345.11
2025-05-07,C100697,P1003,650.2
2025-09-23,C100358,P1008,310.53
2025-03-26,C101178,P1005,1008.12
2024-10-31,C101003,P1012,1500.82
2025-07-19,C100992,P1003,2165.14
2025-02-17,C100112,P1006,1730.11
2025-05-07,C101192,P1004,2342.8
2025-04-25,C100145,P1011,803.3
2024-12-14,C100856,P1002,1696.92
2025-08-25,C100686,P1010,1284.22
2025-01-31,C100461,P1004,1726.39
2025-08-05,C100864,P1010,477.83
2025-02-19,C100062,P1001,1216.35
2024-12-24,C100105,P1001,1757.63
2025-09-29,C101049,P1009,1000.53
2025-06-07,C101119,P1008,278.16
2025-02-26,C100181,P1012,300.78
2025-04-17,C100560,P1009,2290.86
2025-02-05,C100328,P1008,802.18
2024-12-30,C100931,P1005,2056.17
2025-08-01,C100483,P1010,2472.51
2024-11-29,C100910,P1004,2300.4
2024-12-06,C100459,P1012,549.35
2024-10-26,C100362,P1008,157.57
2025-01-03,C100988,P1004,2291.55
2024-11-11,C100028,P1010,1842.67
2025-01-13,C101049,P1005,233.5
2025-05-29,C101026,P1003,1266.62
2025-09-20,C100664,P1004,934.63
2025-06-22,C100215,P1010,515.13
2025-03-17,C100287,P1005,1510.27
2025-05-01,C100898,P1009,1727.29
2024-12-24,C101116,P1005,368.77
2025-06-13,C101055,P1009,1619.17
2024-11-09,C100286,P1001,314.47
2025-01-01,C100114,P1008,759.81
2025-07-15,C100565,P1002,446.59
2025-02-23,C100286,P1012,1195.1
2025-01-04,C100145,P1002,1705.89
2025-02-14,C100230,P1003,1252.25
2024-11-23,C100971,P1005,1783.74
2025-03-24,C101054,P1001,956.9
2025-07-23,C100552,P1011,262.59
2025-07-29,C101191,P1005,780.16
2025-05-07,C100005,P1007,769.7
2025-08-22,C100707,P1010,1543.67
2024-12-02,C100639,P1011,2130.52
2025-01-28,C100513,P1004,2201.79
2025-10-03,C100922,P1007,318.75
2025-05-02,C100838,P1008,615.6
2025-07-04,C100659,P1002,1803.02
2025-01-05,C100029,P1008,1620.15
2025-07-10,C101141,P1004,819.57
2024-11-14,C100299,P1010,193.1
2025-07-11,C100930,P1009,2472.58
2025-08-24,C100816,P1001,1819.7
2025-05-11,C100998,P1006,948.43
2025-05-15,C100896,P1007,1689.07
2025-07-24,C100578,P1005,767.57
2025-04-27,C100577,P1001,892.24
2025-05-31,C100053,P1012,669.86
2025-08-16,C100524,P1006,1349.12
2025-08-07,C100589,P1011,926.72
2025-04-22,C101185,P1010,389.62
2025-02-07,C100487,P1004,382.66
2025-04-01,C100681,P1003,591.8
2025-02-13,C100826,P1002,2359.07
2024-12-17,C100301,P1002,1015.17
